__time,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/header/seq,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/header/stamp,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/w,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/x,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/y,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/z,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/x,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/y,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/z,/tf//vicon/world/vicon/marker_wand/marker_wand/header/seq,/tf//vicon/world/vicon/marker_wand/marker_wand/header/stamp,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/w,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/x,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/y,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/z,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/x,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/y,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/z,/tf/vicon/world/map/header/seq,/tf/vicon/world/map/header/stamp,/tf/vicon/world/map/rotation/w,/tf/vicon/world/map/rotation/x,/tf/vicon/world/map/rotation/y,/tf/vicon/world/map/rotation/z,/tf/vicon/world/map/translation/x,/tf/vicon/world/map/translation/y,/tf/vicon/world/map/translation/z
1690412547.203309,0.000000000,1690412547.188381910,0.996792256,-0.009082238,-0.013595660,0.078344551,0.009644076,2.075444441,-0.000364089,0.000000000,1690412547.188381910,0.999798006,-0.000075130,0.002338594,-0.019961765,0.378620078,-0.025597053,-0.029753756,,,,,,,,,
1690412547.203829,156101.000000000,1690412547.188381910,0.996792256,-0.009082238,-0.013595660,0.078344551,0.009644076,2.075444441,-0.000364089,,,,,,,,,,,,,,,,,,
1690412547.203850,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.203447819,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.211466,0.000000000,1690412547.196447134,0.996793783,-0.008992799,-0.013588607,0.078336663,0.009642611,2.075465184,-0.000361053,0.000000000,1690412547.196447134,0.999798357,-0.000089018,0.002316982,-0.019946672,0.378628490,-0.025600397,-0.029755114,,,,,,,,,
1690412547.211870,156102.000000000,1690412547.196447134,0.996793783,-0.008992799,-0.013588607,0.078336663,0.009642611,2.075465184,-0.000361053,,,,,,,,,,,,,,,,,,
1690412547.211879,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.211579800,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.221226,0.000000000,1690412547.205947161,0.996787622,-0.009090974,-0.013679131,0.078387963,0.009640171,2.075453790,-0.000357051,0.000000000,1690412547.205947161,0.999798137,-0.000090404,0.002316967,-0.019957671,0.378627037,-0.025604759,-0.029758434,,,,,,,,,
1690412547.222317,156103.000000000,1690412547.205947161,0.996787622,-0.009090974,-0.013679131,0.078387963,0.009640171,2.075453790,-0.000357051,,,,,,,,,,,,,,,,,,
1690412547.222351,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.221642017,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.228926,0.000000000,1690412547.213693380,0.996791672,-0.009004251,-0.013648860,0.078351734,0.009644414,2.075453172,-0.000383541,0.000000000,1690412547.213693380,0.999798310,-0.000099482,0.002394822,-0.019939761,0.378616215,-0.025611258,-0.029749065,,,,,,,,,
1690412547.229183,156104.000000000,1690412547.213693380,0.996791672,-0.009004251,-0.013648860,0.078351734,0.009644414,2.075453172,-0.000383541,,,,,,,,,,,,,,,,,,
1690412547.229490,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.229129314,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.237752,0.000000000,1690412547.222621441,0.996790452,-0.009029198,-0.013732466,0.078349780,0.009640490,2.075468415,-0.000363564,0.000000000,1690412547.222621441,0.999797873,-0.000066334,0.002343306,-0.019967899,0.378612564,-0.025605535,-0.029763278,,,,,,,,,
1690412547.238813,156105.000000000,1690412547.222621441,0.996790452,-0.009029198,-0.013732466,0.078349780,0.009640490,2.075468415,-0.000363564,,,,,,,,,,,,,,,,,,
1690412547.238849,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.238103628,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.245122,0.000000000,1690412547.230044127,0.996785122,-0.009109482,-0.013795602,0.078397190,0.009646740,2.075464862,-0.000387241,0.000000000,1690412547.230044127,0.999798146,-0.000065315,0.002300712,-0.019959217,0.378614909,-0.025602032,-0.029767095,,,,,,,,,
1690412547.245633,156106.000000000,1690412547.230044127,0.996785122,-0.009109482,-0.013795602,0.078397190,0.009646740,2.075464862,-0.000387241,,,,,,,,,,,,,,,,,,
1690412547.245656,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.245327950,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.253318,0.000000000,1690412547.238464355,0.996786090,-0.009135279,-0.013740538,0.078391548,0.009648035,2.075459996,-0.000377353,0.000000000,1690412547.238464355,0.999798083,-0.000081391,0.002356923,-0.019955755,0.378598234,-0.025601740,-0.029767333,,,,,,,,,
1690412547.253620,156107.000000000,1690412547.238464355,0.996786090,-0.009135279,-0.013740538,0.078391548,0.009648035,2.075459996,-0.000377353,,,,,,,,,,,,,,,,,,
1690412547.253842,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.253574610,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.261532,0.000000000,1690412547.246551991,0.996783869,-0.009074415,-0.013779955,0.078419937,0.009633860,2.075478974,-0.000376119,0.000000000,1690412547.246551991,0.999798307,-0.000109596,0.002322008,-0.019948477,0.378600263,-0.025608434,-0.029774044,,,,,,,,,
1690412547.261651,156108.000000000,1690412547.246551991,0.996783869,-0.009074415,-0.013779955,0.078419937,0.009633860,2.075478974,-0.000376119,,,,,,,,,,,,,,,,,,
1690412547.261804,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.261605978,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.269691,0.000000000,1690412547.254885435,0.996781592,-0.008928703,-0.013635718,0.078490780,0.009633261,2.075459325,-0.000365286,0.000000000,1690412547.254885435,0.999798064,-0.000075659,0.002364342,-0.019955815,0.378593582,-0.025605688,-0.029760940,,,,,,,,,
1690412547.270016,156109.000000000,1690412547.254885435,0.996781592,-0.008928703,-0.013635718,0.078490780,0.009633261,2.075459325,-0.000365286,,,,,,,,,,,,,,,,,,
1690412547.270029,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.269843340,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.278171,0.000000000,1690412547.263127804,0.996785192,-0.009010156,-0.013602776,0.078441457,0.009644490,2.075466964,-0.000373718,0.000000000,1690412547.263127804,0.999798382,-0.000087291,0.002349775,-0.019941588,0.378605622,-0.025610085,-0.029757458,,,,,,,,,
1690412547.278529,156110.000000000,1690412547.263127804,0.996785192,-0.009010156,-0.013602776,0.078441457,0.009644490,2.075466964,-0.000373718,,,,,,,,,,,,,,,,,,
1690412547.278546,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.278335094,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.286278,0.000000000,1690412547.271494627,0.996783209,-0.009068513,-0.013788625,0.078427488,0.009647347,2.075459238,-0.000362892,0.000000000,1690412547.271494627,0.999797586,-0.000060153,0.002373327,-0.019978760,0.378599584,-0.025603137,-0.029746139,,,,,,,,,
1690412547.286502,156111.000000000,1690412547.271494627,0.996783209,-0.009068513,-0.013788625,0.078427488,0.009647347,2.075459238,-0.000362892,,,,,,,,,,,,,,,,,,
1690412547.286517,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.286338806,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.294823,0.000000000,1690412547.279811144,0.996784424,-0.008927287,-0.013700932,0.078443610,0.009656574,2.075446399,-0.000355166,0.000000000,1690412547.279811144,0.999797650,0.000003941,0.002308052,-0.019983284,0.378613305,-0.025598335,-0.029758892,,,,,,,,,
1690412547.295222,156112.000000000,1690412547.279811144,0.996784424,-0.008927287,-0.013700932,0.078443610,0.009656574,2.075446399,-0.000355166,,,,,,,,,,,,,,,,,,
1690412547.295233,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.294952393,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.302994,0.000000000,1690412547.288134336,0.996784759,-0.008943650,-0.013836972,0.078413608,0.009655009,2.075445970,-0.000356634,0.000000000,1690412547.288134336,0.999797699,-0.000025645,0.002334177,-0.019977799,0.378609431,-0.025599962,-0.029753708,,,,,,,,,
1690412547.303148,156113.000000000,1690412547.288134336,0.996784759,-0.008943650,-0.013836972,0.078413608,0.009655009,2.075445970,-0.000356634,,,,,,,,,,,,,,,,,,
1690412547.303342,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.303134203,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.311638,0.000000000,1690412547.296475887,0.996781006,-0.008941034,-0.013870127,0.078455743,0.009663937,2.075461010,-0.000369044,0.000000000,1690412547.296475887,0.999798080,0.000001258,0.002382266,-0.019953022,0.378609257,-0.025593956,-0.029753208,,,,,,,,,
1690412547.311970,156114.000000000,1690412547.296475887,0.996781006,-0.008941034,-0.013870127,0.078455743,0.009663937,2.075461010,-0.000369044,,,,,,,,,,,,,,,,,,
1690412547.311979,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.311770439,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.319821,0.000000000,1690412547.304864168,0.996766156,-0.008563441,-0.013697120,0.078716498,0.009620390,2.075418379,-0.000348059,0.000000000,1690412547.304864168,0.999798112,-0.000011617,0.002358790,-0.019954244,0.378612251,-0.025590880,-0.029765619,,,,,,,,,
1690412547.320038,156115.000000000,1690412547.304864168,0.996766156,-0.008563441,-0.013697120,0.078716498,0.009620390,2.075418379,-0.000348059,,,,,,,,,,,,,,,,,,
1690412547.320201,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.320010185,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.328242,0.000000000,1690412547.313177586,0.996788561,-0.008971164,-0.013560565,0.078410424,0.009661982,2.075463226,-0.000391663,0.000000000,1690412547.313177586,0.999798179,-0.000054281,0.002313576,-0.019956078,0.378619501,-0.025600428,-0.029763913,,,,,,,,,
1690412547.328548,156116.000000000,1690412547.313177586,0.996788561,-0.008971164,-0.013560565,0.078410424,0.009661982,2.075463226,-0.000391663,,,,,,,,,,,,,,,,,,
1690412547.328557,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.328331232,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.336446,0.000000000,1690412547.321473122,0.996783297,-0.009030824,-0.013700537,0.078446148,0.009654630,2.075448071,-0.000388255,0.000000000,1690412547.321473122,0.999798039,-0.000121689,0.002323312,-0.019961695,0.378617048,-0.025606780,-0.029757190,,,,,,,,,
1690412547.336792,156117.000000000,1690412547.321473122,0.996783297,-0.009030824,-0.013700537,0.078446148,0.009654630,2.075448071,-0.000388255,,,,,,,,,,,,,,,,,,
1690412547.336951,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.336731911,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.346092,0.000000000,1690412547.330885172,0.996790769,-0.008913788,-0.013606961,0.078380845,0.009649011,2.075451330,-0.000374155,0.000000000,1690412547.330885172,0.999798000,-0.000099999,0.002386995,-0.019956218,0.378610841,-0.025603198,-0.029746348,,,,,,,,,
1690412547.346770,156118.000000000,1690412547.330885172,0.996790769,-0.008913788,-0.013606961,0.078380845,0.009649011,2.075451330,-0.000374155,,,,,,,,,,,,,,,,,,
1690412547.347582,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.346756697,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.355160,0.000000000,1690412547.339813471,0.996784228,-0.009004886,-0.013620653,0.078451211,0.009655471,2.075456480,-0.000367711,0.000000000,1690412547.339813471,0.999798057,-0.000120055,0.002332583,-0.019959717,0.378610689,-0.025604713,-0.029747467,,,,,,,,,
1690412547.356472,156119.000000000,1690412547.339813471,0.996784228,-0.009004886,-0.013620653,0.078451211,0.009655471,2.075456480,-0.000367711,,,,,,,,,,,,,,,,,,
1690412547.356534,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.355742931,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.362316,0.000000000,1690412547.347285748,0.996782536,-0.008972533,-0.013599576,0.078480065,0.009654343,2.075450539,-0.000373606,0.000000000,1690412547.347285748,0.999798106,-0.000060300,0.002313060,-0.019959795,0.378624329,-0.025602030,-0.029737766,,,,,,,,,
1690412547.363018,156120.000000000,1690412547.347285748,0.996782536,-0.008972533,-0.013599576,0.078480065,0.009654343,2.075450539,-0.000373606,,,,,,,,,,,,,,,,,,
1690412547.363058,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.362565517,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.370241,0.000000000,1690412547.355260849,0.996785298,-0.008950642,-0.013749305,0.078421380,0.009647865,2.075477378,-0.000349338,0.000000000,1690412547.355260849,0.999798028,-0.000010516,0.002301462,-0.019965137,0.378613954,-0.025586753,-0.029743565,,,,,,,,,
1690412547.370685,156121.000000000,1690412547.355260849,0.996785298,-0.008950642,-0.013749305,0.078421380,0.009647865,2.075477378,-0.000349338,,,,,,,,,,,,,,,,,,
1690412547.370702,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.370397091,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.378099,0.000000000,1690412547.363327265,0.996784031,-0.008970958,-0.013620860,0.078457562,0.009647212,2.075465533,-0.000352053,0.000000000,1690412547.363327265,0.999797539,-0.000116205,0.002380877,-0.019979973,0.378610605,-0.025611175,-0.029719828,,,,,,,,,
1690412547.378629,156122.000000000,1690412547.363327265,0.996784031,-0.008970958,-0.013620860,0.078457562,0.009647212,2.075465533,-0.000352053,,,,,,,,,,,,,,,,,,
1690412547.378640,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.378363848,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.386662,0.000000000,1690412547.371738672,0.996789696,-0.009055742,-0.013752325,0.078352855,0.009653554,2.075463963,-0.000355828,0.000000000,1690412547.371738672,0.999798030,-0.000050126,0.002350519,-0.019959266,0.378613054,-0.025597791,-0.029743199,,,,,,,,,
1690412547.386996,156123.000000000,1690412547.371738672,0.996789696,-0.009055742,-0.013752325,0.078352855,0.009653554,2.075463963,-0.000355828,,,,,,,,,,,,,,,,,,
1690412547.387016,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.386766672,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.394722,0.000000000,1690412547.380043507,0.996788634,-0.008981634,-0.013634368,0.078395491,0.009645479,2.075457671,-0.000364427,0.000000000,1690412547.380043507,0.999798278,-0.000021303,0.002353223,-0.019946533,0.378621255,-0.025599888,-0.029746116,,,,,,,,,
1690412547.395000,156124.000000000,1690412547.380043507,0.996788634,-0.008981634,-0.013634368,0.078395491,0.009645479,2.075457671,-0.000364427,,,,,,,,,,,,,,,,,,
1690412547.395017,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.394798279,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.403322,0.000000000,1690412547.388345718,0.996787111,-0.009087211,-0.013707208,0.078389992,0.009651021,2.075473190,-0.000363840,0.000000000,1690412547.388345718,0.999798554,-0.000082116,0.002350448,-0.019932881,0.378610994,-0.025605786,-0.029753500,,,,,,,,,
1690412547.403791,156125.000000000,1690412547.388345718,0.996787111,-0.009087211,-0.013707208,0.078389992,0.009651021,2.075473190,-0.000363840,,,,,,,,,,,,,,,,,,
1690412547.403800,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.403463840,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.411590,0.000000000,1690412547.396701813,0.996786525,-0.009012360,-0.013721768,0.078403532,0.009644573,2.075478253,-0.000380624,0.000000000,1690412547.396701813,0.999798317,-0.000061895,0.002343721,-0.019945624,0.378616991,-0.025601188,-0.029755304,,,,,,,,,
1690412547.411824,156126.000000000,1690412547.396701813,0.996786525,-0.009012360,-0.013721768,0.078403532,0.009644573,2.075478253,-0.000380624,,,,,,,,,,,,,,,,,,
1690412547.411914,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.411757231,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.420205,0.000000000,1690412547.405061722,0.996787905,-0.008981636,-0.013515286,0.078425372,0.009650931,2.075474015,-0.000376568,0.000000000,1690412547.405061722,0.999798259,-0.000067103,0.002358677,-0.019946756,0.378604950,-0.025588198,-0.029762753,,,,,,,,,
1690412547.420572,156127.000000000,1690412547.405061722,0.996787905,-0.008981636,-0.013515286,0.078425372,0.009650931,2.075474015,-0.000376568,,,,,,,,,,,,,,,,,,
1690412547.420584,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.420359135,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.429867,0.000000000,1690412547.414528608,0.996786671,-0.009060011,-0.013531149,0.078429309,0.009641922,2.075472999,-0.000370085,0.000000000,1690412547.414528608,0.999798020,-0.000106794,0.002394697,-0.019954279,0.378608687,-0.025603296,-0.029747036,,,,,,,,,
1690412547.431353,156128.000000000,1690412547.414528608,0.996786671,-0.009060011,-0.013531149,0.078429309,0.009641922,2.075472999,-0.000370085,,,,,,,,,,,,,,,,,,
1690412547.431413,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.430440187,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.437677,0.000000000,1690412547.422444820,0.996787380,-0.009042920,-0.013689234,0.078394833,0.009652255,2.075461119,-0.000373767,0.000000000,1690412547.422444820,0.999798910,-0.000096514,0.002384680,-0.019910887,0.378614794,-0.025607384,-0.029748152,,,,,,,,,
1690412547.437998,156129.000000000,1690412547.422444820,0.996787380,-0.009042920,-0.013689234,0.078394833,0.009652255,2.075461119,-0.000373767,,,,,,,,,,,,,,,,,,
1690412547.438407,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.437925816,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.446838,0.000000000,1690412547.431261778,0.996783747,-0.009004990,-0.013701309,0.078443270,0.009655777,2.075462076,-0.000368103,0.000000000,1690412547.431261778,0.999798621,-0.000028764,0.002320746,-0.019933153,0.378622751,-0.025596378,-0.029751231,,,,,,,,,
1690412547.447938,156130.000000000,1690412547.431261778,0.996783747,-0.009004990,-0.013701309,0.078443270,0.009655777,2.075462076,-0.000368103,,,,,,,,,,,,,,,,,,
1690412547.447972,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.447221518,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.453936,0.000000000,1690412547.438911438,0.996782659,-0.009008296,-0.013674603,0.078461366,0.009656861,2.075471310,-0.000360772,0.000000000,1690412547.438911438,0.999798035,-0.000094244,0.002321836,-0.019962222,0.378630800,-0.025605471,-0.029745150,,,,,,,,,
1690412547.454626,156131.000000000,1690412547.438911438,0.996782659,-0.009008296,-0.013674603,0.078461366,0.009656861,2.075471310,-0.000360772,,,,,,,,,,,,,,,,,,
1690412547.454644,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.454294443,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.462780,0.000000000,1690412547.447650671,0.996786190,-0.009021059,-0.013699188,0.078410744,0.009655831,2.075457210,-0.000365359,0.000000000,1690412547.447650671,0.999797979,-0.000084435,0.002317891,-0.019965514,0.378625781,-0.025600452,-0.029737270,,,,,,,,,
1690412547.464071,156132.000000000,1690412547.447650671,0.996786190,-0.009021059,-0.013699188,0.078410744,0.009655831,2.075457210,-0.000365359,,,,,,,,,,,,,,,,,,
1690412547.464095,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.463320971,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.471783,0.000000000,1690412547.456363678,0.996784467,-0.009108946,-0.013691124,0.078423895,0.009659274,2.075458204,-0.000351934,0.000000000,1690412547.456363678,0.999797928,-0.000130144,0.002377732,-0.019960769,0.378618000,-0.025605811,-0.029730365,,,,,,,,,
1690412547.472665,156133.000000000,1690412547.456363678,0.996784467,-0.009108946,-0.013691124,0.078423895,0.009659274,2.075458204,-0.000351934,,,,,,,,,,,,,,,,,,
1690412547.472711,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.472007275,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.479398,0.000000000,1690412547.464381695,0.996782066,-0.008987830,-0.013686933,0.078469094,0.009646904,2.075478840,-0.000370386,0.000000000,1690412547.464381695,0.999797936,-0.000085743,0.002314756,-0.019968041,0.378613786,-0.025595423,-0.029748727,,,,,,,,,
1690412547.480247,156134.000000000,1690412547.464381695,0.996782066,-0.008987830,-0.013686933,0.078469094,0.009646904,2.075478840,-0.000370386,,,,,,,,,,,,,,,,,,
1690412547.480284,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.479753494,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.487151,0.000000000,1690412547.472082376,0.996778956,-0.009018273,-0.013744274,0.078495081,0.009649378,2.075476400,-0.000379573,0.000000000,1690412547.472082376,0.999798211,-0.000053318,0.002349725,-0.019950251,0.378616170,-0.025589265,-0.029758601,,,,,,,,,
1690412547.487684,156135.000000000,1690412547.472082376,0.996778956,-0.009018273,-0.013744274,0.078495081,0.009649378,2.075476400,-0.000379573,,,,,,,,,,,,,,,,,,
1690412547.487968,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.487627268,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.495118,0.000000000,1690412547.480065584,0.996785791,-0.009101998,-0.013754183,0.078396835,0.009643490,2.075485034,-0.000377683,0.000000000,1690412547.480065584,0.999798157,-0.000134753,0.002371671,-0.019950019,0.378605579,-0.025598145,-0.029751937,,,,,,,,,
1690412547.495390,156136.000000000,1690412547.480065584,0.996785791,-0.009101998,-0.013754183,0.078396835,0.009643490,2.075485034,-0.000377683,,,,,,,,,,,,,,,,,,
1690412547.495542,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.495293856,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.503299,0.000000000,1690412547.488350630,0.996781179,-0.009040361,-0.013743538,0.078464438,0.009640597,2.075464427,-0.000371307,0.000000000,1690412547.488350630,0.999798336,-0.000121284,0.002364277,-0.019941995,0.378609519,-0.025599349,-0.029744953,,,,,,,,,
1690412547.503608,156137.000000000,1690412547.488350630,0.996781179,-0.009040361,-0.013743538,0.078464438,0.009640597,2.075464427,-0.000371307,,,,,,,,,,,,,,,,,,
1690412547.503618,,,,,,,,,,,,,,,,,,,0.000000000,1690412547.503399372,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412547.511389,0.000000000,1690412547.496542692,0.996779373,-0.009071754,-0.013642250,0.078501425,0.009650777,2.075468513,-0.000374286,0.000000000,1690412547.496542692,0.999798019,-0.000112713,0.002378712,-0.019956206,0.378611031,-0.025597262,-0.029742774,,,,,,,,,
1690412547.511743,156138.000000000,1690412547.496542692,0.996779373,-0.009071754,-0.013642250,0.078501425,0.009650777,2.075468513,-0.000374286,,,,,,,,,,,,,,,,,,
